primaryName,num_movies,avg_rating
Josef Rödl,3,5.866666666666667
Tim Dünschede,3,5.866666666666667
Clint Gaige,3,5.866666666666667
Patxi Amezcua,3,5.866666666666667
Natalya Rashevskaya,3,5.866666666666667
Vietnam Veetu Sundaram,3,5.866666666666667
Blair Hoyle,3,5.866666666666667
Gregory Kirchhoff,3,5.866666666666667
Nicolas Farkas,6,5.866666666666667
Tabea Blumenschein,3,5.866666666666667
John McKay,3,5.866666666666667
Florian Baxmeyer,3,5.866666666666667
Mama Keïta,3,5.866666666666667
Dimitri Frenkel Frank,3,5.866666666666667
John Dexter,3,5.866666666666667
Marius Pocevicius,3,5.866666666666667
Brian J. Smith,3,5.866666666666667
Marshall Brickman,3,5.866666666666667
Nicholas Webster,6,5.866666666666667
Silvio Siano,3,5.866666666666667
Konstantin Zhuk,3,5.866666666666667
Sigrid Polon,12,5.866666666666667
Markos Holevas,3,5.866666666666667
Ángel del Pozo,3,5.866666666666667
Miguel Ángel Rivas,3,5.866666666666667
Tommy Wang,3,5.866666666666667
Carlo Rola,3,5.866666666666667
Kevin Bray,3,5.866666666666667
Nia DaCosta,3,5.866666666666667
Jorge Echeverry,3,5.866666666666667
Santiago Requejo,3,5.866666666666667
Karl T. Hirsch,3,5.866666666666667
Mehran Modiri,3,5.866666666666667
Sonja Prosenc,3,5.866666666666667
Alberto Gorritiberea,3,5.866666666666667
Yasir Alyasiri,3,5.866666666666667
Alex Kahuam,3,5.866666666666667
L. Tanner Smith,3,5.866666666666667
Kürsat Kizbaz,3,5.866666666666667
Jason Brown,3,5.866666666666667
Kanu Behl,3,5.866666666666667
James Bogle,6,5.866666666666667
William Arntz,3,5.866666666666667
Kan Lume,3,5.866666666666667
Rafa Lara,6,5.866666666666667
Dharani Dharan,3,5.866666666666667
Kristjan Knigge,3,5.866666666666667
Drazen Zarkovic,3,5.866666666666667
Monty Miranda,3,5.866666666666667
Théodore Tomasz,3,5.866666666666667
Rick Alverson,6,5.866666666666667
Sekhar Suri,3,5.866666666666667
Bora Dagtekin,6,5.866666666666667
Cosimo Alemà,6,5.866666666666667
Vincenzo Denizot,3,5.866666666666667
Li Lin Wee,3,5.866666666666667
Richard Bailey,6,5.866666666666667
Milind Rau,3,5.866666666666667
Daniela De Carlo,3,5.866666666666667
Michael Reeves,3,5.866666666666667
Wendy McColm,3,5.866666666666667
Jesse Bryan,3,5.866666666666667
Lâm Lê,3,5.866666666666667
Tim Clague,3,5.866666666666667
Sean Stone,3,5.866666666666667
Katalin Petényi,3,5.866666666666667
Leandro Goddinho,3,5.866666666666667
Andrey Dobrovolskiy,3,5.866666666666667
Linas Phillips,3,5.866666666666667
Linda Hambäck,3,5.866666666666667
Megan Boyle,3,5.866666666666667
Joseph A. Golden,3,5.866666666666667
Stephen Poliakoff,6,5.866666666666667
Mark Hammond,3,5.866666666666667
Ivan Hustava,3,5.866666666666667
Ramtin Lavafipour,3,5.866666666666667
Kalyanji Gogana,3,5.866666666666667
Yang Ik-joon,3,5.866666666666667
Manuel Ferrari,3,5.866666666666667
Charles Dekeukeleire,3,5.866666666666667
Stefan Müller,6,5.866666666666667
Niels Bolbrinker,3,5.866666666666667
Herman Hoffman,3,5.866666666666667
Ander Iriarte,3,5.866666666666667
Rob Meyer,3,5.866666666666667
Jordan Canning,3,5.866666666666667
Tom Kalin,3,5.866666666666667
Athanasios Karanikolas,3,5.866666666666667
Dominic Gagnon,3,5.866666666666667
Anne Giafferi,3,5.866666666666667
Anindya Bikas Datta,3,5.866666666666667
Alessandro Paci,3,5.866666666666667
Danny Stack,3,5.866666666666667
Hassan Yektapanah,3,5.866666666666667
Tuan Vu Dinh,6,5.866666666666667
Luis Javier Henaine,3,5.866666666666667
Nelson Shin,3,5.866666666666667
Rajakumaran,3,5.866666666666667
Mikael Salomon,3,5.866666666666667
Mikhail Ptashuk,9,5.866666666666666
Jeon Kyu-hwan,9,5.866666666666666
Milos Smídmajer,9,5.866666666666666
Dariusz Zawislak,3,5.866666666666666
Yôichi Takabayashi,9,5.866666666666666
Wong Ching-Po,9,5.866666666666666
Tung Cho 'Joe' Cheung,15,5.866666666666666
Michael Campus,6,5.866666666666666
Vladimir Dovgan,9,5.866666666666666
Phil Rosen,104,5.866346153846154
Alice O'Fredericks,67,5.865671641791045
Marshall Neilan,31,5.864516129032259
Konstantin Khudyakov,14,5.864285714285714
Max de Vaucorbeil,11,5.863636363636363
Miguel Arteta,11,5.863636363636363
Shimon Dotan,11,5.863636363636363
Ben Wheatley,11,5.863636363636363
Henri Diamant-Berger,22,5.863636363636363
Hal Freeman,30,5.863333333333333
Chris Ruppert,8,5.8625
Rodman Flender,8,5.8625
Luise Fleck,13,5.861538461538462
Jacob Fleck,13,5.861538461538462
Aubrey Scotto,13,5.861538461538462
Nils R. Müller,18,5.861111111111111
Liliana Romero,5,5.86
Giorgos Konstadinou,5,5.86
Gilles Gambino,5,5.86
Jason M. Koch,5,5.86
Jean-Paul Rouve,5,5.86
Omung Kumar,5,5.86
Ümit Elçi,5,5.86
Hriday Shetty,5,5.86
Christopher Martini,5,5.86
Mikkel Brænne Sandemose,5,5.86
Lizzie Borden,5,5.86
Anastasiya Popova,5,5.86
Víctor Dínenzon,5,5.86
Yun-ho Yang,10,5.86
Albert Pintó,5,5.86
Chip Gubera,5,5.86
Anton Bilzho,5,5.86
Gérard Krawczyk,10,5.86
Svetislav Prelic,5,5.86
Weibang Ma-Xu,5,5.859999999999999
Kenneth Kainz,5,5.859999999999999
Sundar C.,37,5.85945945945946
Jaime Salvador,66,5.859090909090909
Vernon Sewell,31,5.858064516129032
André Hugon,19,5.8578947368421055
Viktor Sadovsky,7,5.857142857142857
Dmitriy Dyachenko,14,5.857142857142857
Aruna Raje,7,5.857142857142857
Heiko Hagemann,7,5.857142857142857
Dasaradh,7,5.857142857142857
Brian Gilbert,7,5.857142857142857
Shin Togashi,7,5.857142857142857
Christopher Doyle,7,5.857142857142857
Tatsumi Kumashiro,34,5.855882352941176
Carl Franklin,9,5.855555555555556
Edwin Brown,9,5.855555555555556
Pasquale Festa Campanile,42,5.854761904761905
Billy Hin-Shing Tang,22,5.854545454545455
Matías Szulanski,11,5.854545454545455
Mohammed Hussain,19,5.852631578947369
Tito Novaro,21,5.852380952380953
Loretta Sterling,6,5.8500000000000005
Masanori Tominaga,12,5.8500000000000005
Jimmy Shaw,6,5.8500000000000005
Omegia Keeys,6,5.8500000000000005
Peter Svatek,6,5.8500000000000005
Milan Vosmik,12,5.8500000000000005
Lane Shefter Bishop,6,5.8500000000000005
Gonzalo Calzada,6,5.8500000000000005
Stefan Avalos,4,5.8500000000000005
Étienne Faure,6,5.8500000000000005
Malgorzata Szumowska,14,5.8500000000000005
Robert Lieberman,6,5.8500000000000005
Nick Hurran,6,5.8500000000000005
Boris Quercia,6,5.8500000000000005
Jack Bernhard,12,5.8500000000000005
Pierre Creton,6,5.8500000000000005
Alcino Diniz,6,5.8500000000000005
P.K. Joseph,6,5.8500000000000005
Magnus Martens,6,5.8500000000000005
Azfar Jafri,6,5.8500000000000005
Matti Ijäs,6,5.8500000000000005
Xiaoxing Yi,6,5.8500000000000005
Vimukthi Jayasundara,6,5.8500000000000005
Eduard Cortés,6,5.8500000000000005
Camille de Casabianca,6,5.8500000000000005
Alfredo Rodriguez de Villa,6,5.8500000000000005
Vincent Gallo,4,5.8500000000000005
Shih-Hao Ko,6,5.8500000000000005
Boris Boo,6,5.8500000000000005
Young-jun Kim,4,5.85
Christian Charles,4,5.85
Iveta Grofova,4,5.85
Seok-beom Kang,4,5.85
Vasiliy Bedoshvili,4,5.85
Jing Wu,4,5.85
Hal Sutherland,4,5.85
Oleksandr Berezan,4,5.85
J. Arcane,4,5.85
Dragovan Jovanovic,4,5.85
Dong-seok No,4,5.85
Seth Grossman,4,5.85
Krystian Kuczkowski,4,5.85
Khoa Le,4,5.85
Shakun Batra,4,5.85
Janusz Rzeszewski,4,5.85
Carlos Véjar hijo,8,5.85
Traci Hays,4,5.85
Manivasagam,4,5.85
Tôya Satô,8,5.85
Tôru Murakawa,22,5.85
Jacques Dupont,4,5.85
Norman Maake,4,5.85
Jacob Estes,4,5.85
Lawrence T. Cole,8,5.85
Eric Rafael Ibarra,4,5.85
Nathan Ambrosioni,4,5.85
Jem Garrard,4,5.85
Denise Filiatrault,4,5.85
Umberto Marino,4,5.85
Laurent Bénégui,4,5.85
Juan Daniel Zavaleta,4,5.85
George Ogilvie,4,5.85
Haneef Adeni,4,5.85
Caroline Poggi,4,5.85
Edgar Michael Bravo,8,5.85
Sergei Sychyov,4,5.85
Brea Grant,4,5.85
Mick Davis,8,5.85
Lidia Duda,4,5.85
James Clayden,4,5.85
Rolando Ravello,4,5.85
Rob Sullivan,4,5.85
Francisco Manso,8,5.85
Will Jason,16,5.85
Milton Alencar,4,5.85
Pierre Billon,20,5.85
Raman Hui,4,5.85
Liam Dale,10,5.85
Stig Wesslén,4,5.85
Yoko Ono,4,5.85
Paul Erskine,4,5.85
Ryûtarô Nakamura,4,5.85
Nikos Varveris,4,5.85
Nikos Vergitsis,4,5.85
Maurice Murphy,4,5.85
Tim Oliehoek,8,5.85
Samuel Gallu,4,5.85
Jonathan Vinel,4,5.85
Tom Putnam,8,5.85
Leonard Steckel,4,5.85
Sarjun K.M.,4,5.85
Xiaobai Tang,4,5.85
Chi-Hwa Chen,18,5.85
John P. McCarthy,25,5.848
Christopher Cain,17,5.847058823529412
Catherine Breillat,15,5.846666666666667
Maria Ripoll,13,5.846153846153846
Halit Refig,50,5.846
Gordon Wiles,11,5.845454545454545
Khairy Beshara,11,5.845454545454545
Nikkhil Advani,11,5.845454545454545
Wolf Rilla,20,5.845
Sohanlal Kanwar,9,5.844444444444445
Ashok Roy,9,5.844444444444445
Orhon M. Ariburnu,9,5.844444444444445
Andres Puustusmaa,9,5.844444444444445
Maurice Gleize,9,5.844444444444445
Grzegorz Królikiewicz,9,5.844444444444445
Bud Yorkin,9,5.844444444444445
Desmond Elliot,9,5.844444444444445
Eros Puglielli,9,5.844444444444445
Iosif Shapiro,9,5.844444444444445
Jacek Bromski,18,5.844444444444445
Wagner de Assis,9,5.844444444444445
Elisabetta Sgarbi,9,5.844444444444445
Sicheng Chen,9,5.844444444444445
Dusan Klein,25,5.843999999999999
Jett C. Espiritu,16,5.84375
Cenek Slégl,7,5.8428571428571425
Esa Illi,7,5.8428571428571425
David Mackay,7,5.8428571428571425
Glenn Triggs,7,5.8428571428571425
Edward Fleming,7,5.8428571428571425
Yann Samuell,7,5.8428571428571425
Laurent Bouhnik,7,5.8428571428571425
Antonín Mása,7,5.8428571428571425
Christy Cabanne,87,5.842528735632184
Andy Bausch,19,5.842105263157895
Suraj Prakash,12,5.841666666666666
Leigh Jason,22,5.840909090909091
Burak Çevik,5,5.840000000000001
Ovidiu Georgescu,5,5.840000000000001
Josh Appignanesi,5,5.84
Yuri Ivanchuk,5,5.84
William Eubank,5,5.84
Pavan Kirpalani,5,5.84
Bakhyt Kilibayev,5,5.84
Hobart Henley,20,5.84
Benjamin Ironside Koppin,5,5.84
Bernard Knowles,15,5.84
Vlado Kristl,5,5.84
Ingo Heise,5,5.84
Swapna Joshi,5,5.84
Daniel Moreno,5,5.84
Nelson Lik-wai Yu,5,5.84
Allen H. Miner,5,5.84
Till Endemann,5,5.84
E.B. Hughes,5,5.84
Antonio Hens,5,5.84
Hanno Olderdissen,5,5.84
Jérôme Cohen-Olivar,5,5.84
Christian Martin,5,5.84
Ismar Porto,5,5.84
Woo-Seong Choi,5,5.84
Isa Karamah,15,5.84
Bruno Forzani,5,5.84
Bromley Cawood,5,5.84
Robert Stevens,5,5.84
Juan Carlos Blanco,5,5.84
Jason Weary,5,5.84
Carles Torras,5,5.84
Hélène Cattet,5,5.84
Bert Haldane,5,5.84
Val Guest,47,5.838297872340425
Icaro Cisneros,8,5.8375
Gustavo Vinagre,8,5.8375
Ahmad Kamel Mursi,8,5.8375
Mariana Chenillo,8,5.8375
Herbert Selpin,16,5.8375
Tomas Alfredson,8,5.8375
Vivian Naefe,8,5.8375
Vito Trabucco,8,5.8375
Dharani,8,5.8375
Serif Gören,43,5.837209302325581
Jon Iversen,27,5.837037037037037
F. Martin Thornton,11,5.836363636363637
George Melford,36,5.836111111111111
Jack Remy,25,5.836
Erden Kiral,14,5.835714285714286
David Gregory,17,5.835294117647059
Houssam El-Din Mustafa,71,5.835211267605634
Suresh Krishna,40,5.835
Victor Fleming,49,5.83469387755102
Derrick Simmons,3,5.833333333333333
Tuan-Chiu Lin,3,5.833333333333333
Oh Seung-uk,3,5.833333333333333
Shivaram Mony,3,5.833333333333333
David de Vos,3,5.833333333333333
Norman Walker,15,5.833333333333333
Norton S. Parker,3,5.833333333333333
Whitney Ransick,3,5.833333333333333
Mohamed Ali,6,5.833333333333333
Jane Schoenbrun,3,5.833333333333333
Davood Mir-Bagheri,3,5.833333333333333
David Grau,3,5.833333333333333
Simon Bouisson,3,5.833333333333333
Claude Boissol,6,5.833333333333333
Paulino Viota,3,5.833333333333333
Paulo Porto,3,5.833333333333333
Jamielyn Lippman,3,5.833333333333333
Brian Kavanagh,3,5.833333333333333
Pavel Arsenov,9,5.833333333333333
Lluís Miñarro,3,5.833333333333333
Pavel Stingl,3,5.833333333333333
Kôji Shintoku,3,5.833333333333333
Juan Carlos Martín,3,5.833333333333333
Michel Wyn,3,5.833333333333333
Yukio Kitazawa,3,5.833333333333333
Igor Cobileanski,3,5.833333333333333
Dino B. Partesano,3,5.833333333333333
Kwabena Oppong,3,5.833333333333333
Opie Zami,3,5.833333333333333
Karyn Kusama,6,5.833333333333333
Frank Powell,6,5.833333333333333
Faraz Haider,3,5.833333333333333
F. Richard Jones,12,5.833333333333333
Walter Edwin,3,5.833333333333333
Megan Wennberg,3,5.833333333333333
Rodjara,3,5.833333333333333
Josh Folan,3,5.833333333333333
Akinori Nagaoka,9,5.833333333333333
Jody Hill,3,5.833333333333333
Teddy Robin Kwan,6,5.833333333333333
Kate Bohan,3,5.833333333333333
Nicholas Mross,3,5.833333333333333
Nick Castle,9,5.833333333333333
Davi Pretto,3,5.833333333333333
Simone Spada,3,5.833333333333333
Marco Antonio de Carvalho,3,5.833333333333333
Dimitrij Plichta,3,5.833333333333333
Benoît Graffin,3,5.833333333333333
Toshiyuki Mizutani,6,5.833333333333333
Dev Kumar Shrestha,3,5.833333333333333
Marco Costa,3,5.833333333333333
Jo Ba-Reun,3,5.833333333333333
Bernard Carr,3,5.833333333333333
Shawn Jones,3,5.833333333333333
Tatjana Turanskyj,3,5.833333333333333
Adolfo Martínez Orzynski,3,5.833333333333333
Rana Shahid,3,5.833333333333333
Shannon Alexander,3,5.833333333333333
Mohamed Nabih,3,5.833333333333333
Timo Jacobs,3,5.833333333333333
Denis Kryuchkov,3,5.833333333333333
Hal Salwen,3,5.833333333333333
Ward Wing,3,5.833333333333333
Lisbeth Movin,3,5.833333333333333
Sree Harsha Konuganti,3,5.833333333333333
Ernst Neubach,6,5.833333333333333
Evgeniy Bedarev,3,5.833333333333333
Phyo Kwang,3,5.833333333333333
Terry Bishop,9,5.833333333333333
Thomas Schwendemann,3,5.833333333333333
Allan Ungar,3,5.833333333333333
Giuseppe Stasi,3,5.833333333333333
Alejandro Rojas,3,5.833333333333333
Alejandro Hidalgo,3,5.833333333333333
Glenn McQuaid,3,5.833333333333333
Yu-Ning Chu,3,5.833333333333333
S.D. Ramesh Selvan,6,5.833333333333333
Todd Wade,3,5.833333333333333
Leszek Wosiewicz,6,5.833333333333333
Pau Durà,3,5.833333333333333
Connie Walter,3,5.833333333333333
Oskar Santos,3,5.833333333333333
Donato Rotunno,3,5.833333333333333
Pierre Coré,3,5.833333333333333
Igor Zemgano,3,5.833333333333333
Steffen Haars,6,5.833333333333333
Matias Cruz,3,5.833333333333333
Jace Elton,3,5.833333333333333
Xiepu Li,3,5.833333333333333
Robert Lee King,3,5.833333333333333
Peter Fonda,3,5.833333333333333
Christoph Behl,3,5.833333333333333
Christine Dory,3,5.833333333333333
Gilberto de Anda,33,5.833333333333333
Soo-young Park,3,5.833333333333333
John Whitney,3,5.833333333333333
Philippe Monnier,3,5.833333333333333
Millicent Shelton,3,5.833333333333333
Kalpana Lajmi,6,5.833333333333333
Thiago Cazado,3,5.833333333333333
Richard Stanley,12,5.833333333333333
Saikat Nasir,6,5.833333333333333
Eric Steven Stahl,3,5.833333333333333
Jerrold Freedman,3,5.833333333333333
Giorgio Stegani,9,5.833333333333333
Giuseppe Carrieri,3,5.833333333333333
Kensaku Watanabe,6,5.833333333333333
Ville Jankeri,3,5.833333333333333
Jeremy Gardner,3,5.833333333333333
Ivan Brusa,3,5.833333333333333
Lauren Wolkstein,3,5.833333333333333
Daniel Baldwin,3,5.833333333333333
Damon Vignale,3,5.833333333333333
Blake Freeman,3,5.833333333333333
Vijie,3,5.833333333333333
Anne Riitta Ciccone,6,5.833333333333333
Michael Conroy,3,5.833333333333333
Elisa Eliash,3,5.833333333333333
Anthony David,3,5.833333333333333
Jean-Pierre Rawson,3,5.833333333333333
Anthony Caldarella,3,5.833333333333333
Anthony Marciano,3,5.833333333333333
Anthony Hall,3,5.833333333333333
Mahesh,3,5.833333333333333
Elza Kephart,3,5.833333333333333
Gert Embrechts,3,5.833333333333333
Madhura Sreedhar,3,5.833333333333333
Giancarlo Fontana,3,5.833333333333333
Gian Vittorio Baldi,6,5.833333333333333
Lun Su,3,5.833333333333333
Cyril Gardner,6,5.833333333333333
Sasi Paravoor,3,5.833333333333333
Antônio Calmon,12,5.833333333333333
Peter Wellington,3,5.833333333333333
Petr Hátle,3,5.833333333333333
Geraldo Affonso Miranda,3,5.833333333333333
Nazif Tunç,3,5.833333333333333
David Stevens,3,5.833333333333333
David Weaver,6,5.833333333333333
July Massaccesi,3,5.833333333333333
Mikael Marcimain,3,5.833333333333333
Kompin Kemgumnird,3,5.833333333333333
Tanuj Chopra,3,5.833333333333333
Adolf El Assal,3,5.833333333333333
Adam Tysoe,3,5.833333333333333
Carrie Preston,3,5.833333333333333
Rahul Ashok Tiwari,3,5.833333333333333
Justin Martinez,3,5.833333333333333
Abbas Al-Yousefi,3,5.833333333333333
Seymour Friedman,22,5.831818181818182
Merzak Allouache,19,5.8315789473684205
José María Fernández Unsáin,16,5.83125
Saifuddin Shawkat,16,5.83125
Yasuharu Hasebe,29,5.8310344827586205
David Howard,42,5.830952380952381
Phil Prince,10,5.83
James Goldstone,10,5.83
Georg Marischka,10,5.83
Jan Verheyen,20,5.83
Stephen Fung,7,5.828571428571428
Dennis Iliadis,7,5.828571428571428
Felix Limardo,7,5.828571428571428
Sergey Nikonenko,14,5.828571428571428
Joe Hollow,7,5.828571428571428
James Smith,7,5.828571428571428
Joe Camp,7,5.828571428571428
Katrin Ottarsdóttir,7,5.828571428571428
Roger Cantin,7,5.828571428571428
Antonio Gonzalo,7,5.828571428571428
Anshuman Pratyush,7,5.828571428571428
Mei-Chun Chang,11,5.827272727272727
Wolfgang Groos,11,5.827272727272727
William Duncan,11,5.827272727272727
Mark K. Buddington,11,5.827272727272727
Shun Nakahara,23,5.826086956521739
Selene Kapsaski,4,5.825
Kenneth Hume,4,5.825
M.A. Taylor,4,5.825
Emmett Loverde,4,5.825
Aleksandr Vartanov,4,5.825
Robert Boocheck,4,5.825
Lynn Hershman Leeson,8,5.825
Jørgen Flindt Pedersen,4,5.825
Hjalmar Davidsen,4,5.825
Anton Tomasic,4,5.825
Bobby Washington,4,5.825
Antonio García Molina,4,5.825
Abel Vang,4,5.825
Mikayil Mikayilov,4,5.825
Yu-Hsin Chen,4,5.825
Keisuke Toyoshima,16,5.825
Ralph L. Thomas,4,5.825
Jitka Rudolfová,4,5.825
Nirattisai Kaljareuk,4,5.825
Guang Hao,4,5.825
Evgeniy Vasilev,4,5.825
William Castle,56,5.825
Amir Shahab Razavian,4,5.825
David Blair,12,5.825
Andrew Gurland,4,5.825
Trudy Sargent,8,5.825
Shashanka Ghosh,8,5.825
Andrea Sedlácková,4,5.825
Ben Cummings,4,5.825
Amit Gupta,4,5.825
Raza Mir,4,5.825
Rebekah Llewelyn,4,5.825
Valeri Fedosov,4,5.825
Orson Cummings,4,5.825
Cheol-Mean Whang,4,5.825
Fabrizio Cattani,4,5.825
Antonio Tublen,4,5.825
E.L. Katz,4,5.825
Béla Pásztor,4,5.825
Stanley Logan,4,5.825
Michael Melski,4,5.825
Aleksandr Aravin,4,5.825
Stephen Sewell,4,5.825
Gloria Leonard,4,5.825
Scott Wiper,4,5.825
Ash Baron-Cohen,4,5.825
Richard Riddiford,4,5.825
Cal Brunker,4,5.825
Eduard Ioganson,4,5.825
Nicholas Barton,4,5.825
Anders Engström,4,5.825
Shigeo Tanaka,12,5.825
Michal Kwiecinski,4,5.825
Serge Bourguignon,4,5.825
Martin Schreier,4,5.825
Keith Lakean Powell,8,5.825
Alejandro Montiel,8,5.825
Andrea Staka,4,5.825
Shantanu Anant Tambe,4,5.825
Alix Lambert,4,5.824999999999999
Liza Bolton,4,5.824999999999999
Gabriel Lichtmann,4,5.824999999999999
Blair Hayes,4,5.824999999999999
Anita Doron,4,5.824999999999999
Jean-Guy Noël,4,5.824999999999999
Chris Nahon,4,5.824999999999999
Wolfgang Schleif,30,5.823333333333333
Jerry Lewis,13,5.823076923076924
Abdolreza Kahani,13,5.823076923076924
Harold Young,31,5.82258064516129
Luis Alberto Lamata,9,5.822222222222222
Chung Wang,9,5.822222222222222
Prueksa Amaruji,9,5.822222222222222
Ewing Scott,9,5.822222222222222
Richard Groschopp,9,5.822222222222222
Tom Laughlin,9,5.822222222222222
Hella Joof,9,5.822222222222222
Hiroshi Ando,9,5.822222222222222
Anthony Chan,9,5.822222222222222
Samuel Khachikian,32,5.821875
Lenin Rajendran,14,5.821428571428571
Amos Poe,10,5.82
Ján Valásek,5,5.82
Bahman Maghsoudlou,5,5.82
Michel Mitrani,5,5.82
Tugo Stiglic,5,5.82
Devi Prasad,5,5.82
Elizabeth Allen Rosenbaum,5,5.82
George Schaefer,5,5.82
Suresh Unnithan,10,5.82
Måns Månsson,5,5.82
Raja,5,5.82
Aleksandr Svetlov,5,5.82
David Aboucaya,5,5.82
Wadim Berestowski,5,5.82
André Zwobada,5,5.82
William J. Cowen,5,5.82
Srinivas Raju,10,5.82
Mitsuhiro Mihara,10,5.82
Gael García Bernal,5,5.82
Thean-jeen Lee,5,5.82
Vladimir Basov Ml.,5,5.82
Geetha Krishna,5,5.82
Gary Andrews,5,5.82
Sergio Esquenazi,5,5.82
Joy Hopwood,5,5.82
Mallikarjuna Malli,5,5.82
Mohsen Amiryoussefi,5,5.82
Jesse Peretz,5,5.82
Boris Bushmelev,5,5.82
Menetie T. Ejeye,5,5.82
Steven Esteb,5,5.82
Sagar Ballary,5,5.82
Ken Ghosh,5,5.819999999999999
Bruce Mitchell,16,5.81875
Jeong Ji-yeong,16,5.81875
S. Roy Luby,32,5.81875
Robert D. Webb,16,5.81875
Hsing-Lai Wang,11,5.818181818181818
Benedict Mique,11,5.818181818181818
Jaume Balagueró,11,5.818181818181818
Roman Karimov,11,5.818181818181818
Héctor Olivera,23,5.817391304347827
Lew Landers,134,5.817164179104478
Bohdan Poreba,12,5.816666666666666
Mario C. Lugones,6,5.816666666666666
Anthony Simmons,6,5.816666666666666
Jenni Olson,6,5.816666666666666
Yang-Ming Tsai,30,5.816666666666666
Alejandro Lozano,6,5.816666666666666
Steve Wang,6,5.816666666666666
Michael O. Sajbel,6,5.816666666666666
Lasse Spang Olsen,12,5.816666666666666
Michael Phillip Edwards,6,5.816666666666666
Jean Valère,6,5.816666666666666
Kamil Yarmatov,6,5.816666666666666
Masaaki Tezuka,6,5.816666666666666
Lee Thongkham,6,5.816666666666666
Vadim Kostromenko,6,5.816666666666666
Groupe Dziga Vertov,6,5.816666666666666
Maurice Dugowson,6,5.816666666666666
Walter Grauman,6,5.816666666666666
John Paddy Carstairs,30,5.816666666666666
Takashi Nomura,6,5.816666666666666
Johan Bergenstråhle,6,5.816666666666666
Timo Tjahjanto,13,5.815384615384615
Jose N. Carreon,20,5.8149999999999995
Masaru Tsushima,7,5.814285714285715
David Caesar,7,5.814285714285715
Olgerd Vorontsov,7,5.814285714285715
Michael Chuah,7,5.814285714285715
Christian Paolo Lat,7,5.814285714285715
Alexey Nuzhny,7,5.814285714285715
Francesco Ranieri Martinotti,7,5.814285714285715
Jahmil X.T. Qubeka,7,5.814285714285715
Anri Kulev,7,5.814285714285715
Vasili Levin,7,5.814285714285715
Vera Stroyeva,14,5.814285714285715
David E. Durston,7,5.814285714285715
Elisabeth Scharang,7,5.814285714285715
Ramon Sloan,7,5.814285714285715
Bert Glennon,7,5.814285714285715
Benjamin Stoloff,38,5.813157894736842
Blackie Shou-Liang Ko,8,5.8125
Edgar Baghdasaryan,8,5.8125
Gordon Flemyng,8,5.8125
Raymond Lui,8,5.8125
Robert Land,9,5.811111111111111
Neville D'Almeida,9,5.811111111111111
Alexis Granowsky,9,5.811111111111111
Michael Herbig,9,5.811111111111111
Joan Carr-Wiggin,9,5.811111111111111
Pitipol Ybarra,9,5.811111111111111
Yoo-jin Kim,9,5.811111111111111
Terence Young,37,5.8108108108108105
Sean Garrity,10,5.8100000000000005
Clery Cunha,10,5.8100000000000005
Le-Van Kiet,10,5.8100000000000005
Fu-Ti Lin,10,5.8100000000000005
Shinji Higuchi,10,5.8100000000000005
Maurice Elvey,83,5.809638554216868
Nathan Juran,22,5.809090909090909
András Szöke,11,5.809090909090909
Valeriu Gagiu,11,5.809090909090909
Manuel Antin,11,5.809090909090909
Aleksandr Muratov,23,5.808695652173912
Paolo Bianchini,15,5.806666666666667
W.S. Van Dyke,90,5.806666666666667
Lung Chien,15,5.806666666666667
Pim de la Parra,17,5.805882352941176
Vicente Oroná,18,5.805555555555555
Orhan Aksoy,87,5.804597701149425
John Berry,22,5.804545454545455
Lucio Fulci,49,5.804081632653061
Bilge Olgaç,26,5.803846153846154
Sakae Nitta,3,5.800000000000001
Pascal Bonitzer,9,5.800000000000001
Anthony White,4,5.800000000000001
Ute von Münchow-Pohl,9,5.800000000000001
Boris Petkovic,6,5.800000000000001
Brian Shackelford,3,5.800000000000001
Derick Thomas,4,5.800000000000001
Nong Lin,9,5.800000000000001
Felix Starck,3,5.8
Ferdinand Diehl,3,5.8
Fei-Lung Huang,4,5.8
Maya Dreifuss,3,5.8
Lois Siegel,3,5.8
Rosie Perez,3,5.8
Brian Crano,3,5.8
Toby Poser,8,5.8
Melanie Mayron,5,5.8
Václav Kadrnka,3,5.8
Melisa Önel,3,5.8
Karuna Kumar,5,5.8
Rod Blackhurst,4,5.8
G. Ram Prasad,6,5.8
William Parke,4,5.8
Matthew Newton,5,5.8
Lucio Pellegrini,7,5.8
François Margolin,3,5.8
Perala,5,5.8
Jason Corgan Brown,3,5.8
Nicolas Charlet,3,5.8
Sakchai Deenan,6,5.8
Vladimir Martynov,3,5.8
Jacob Bijl,3,5.8
Garrett R. Martin,3,5.8
Kasper Barfoed,5,5.8
Cláudio Cunha,8,5.8
Andrés Borghi,4,5.8
Sabine Koder,3,5.8
Erik Blomberg,5,5.8
Vladimír Bahna,5,5.8
Anil Naryani,4,5.8
Michael Beach Nichols,3,5.8
Emmanuelle Antille,3,5.8
Jean-Cosme Delaloye,5,5.8
Ann Turner,4,5.8
Bruno Lavaine,3,5.8
Sunil Karayattukara,3,5.8
Robert Scheerer,3,5.8
Luis López Carrasco,4,5.8
Peter Collinson,16,5.8
Alicja Jaworski,3,5.8
Ernst Johansen,3,5.8
Ken Gayton,3,5.8
Ken Anderson,6,5.8
Jorge Grau,20,5.8
Mirko Bischofberger,3,5.8
Annette Haywood-Carter,3,5.8
